2.245475887204442224e-06,1.498489521165373211e-03
2.259644002633835272e-06,1.503209531849324706e-03
2.273899537540058322e-06,1.507943754561439026e-03
2.288243161126542209e-06,1.512692277057556527e-03
2.302675549192836497e-06,1.517455187766040148e-03
2.317197384213439872e-06,1.522232575794408562e-03
2.331809355415424354e-06,1.527024530936049772e-03
2.346512158858386318e-06,1.531831143677015372e-03
2.361306497514887094e-06,1.536652505202894172e-03
2.376193081353234766e-06,1.541488707405764755e-03
2.391172627419542609e-06,1.546339842891233463e-03
2.406245859922491675e-06,1.551206004985556308e-03
2.421413510318404663e-06,1.556087287742841758e-03
2.436676317397619989e-06,1.560983785952341349e-03
2.452035027372931340e-06,1.565895595145834615e-03
2.467490393967872650e-06,1.570822811605087537e-03
2.483043178506956755e-06,1.575765532369413115e-03
2.498694150007801659e-06,1.580723855243318680e-03
2.514444085273469408e-06,1.585697878804245365e-03
2.530293768986328777e-06,1.590687702410398209e-03
2.546243993804178686e-06,1.595693426208678618e-03
2.562295560456505868e-06,1.600715151142703555e-03
2.578449277842665309e-06,1.605752978960929252e-03
2.594705963132101609e-06,1.610807012224871413e-03
2.611066441863872810e-06,1.615877354317424080e-03
2.627531548051311907e-06,1.620964109451283452e-03
2.644102124283655976e-06,1.626067382677471446e-03
2.660779021833052274e-06,1.631187279893967466e-03
2.677563100760370437e-06,1.636323907854445340e-03
2.694455230024461686e-06,1.641477374177111297e-03
2.711456287591961402e-06,1.646647787353664686e-03
2.728567160548881058e-06,1.651835256758358433e-03
2.745788745213370748e-06,1.657039892657173347e-03
2.763121947251338767e-06,1.662261806217112114e-03
2.780567681792465472e-06,1.667501109515603453e-03
2.798126873549493052e-06,1.672757915550026177e-03
2.815800456936233737e-06,1.678032338247351226e-03
2.833589376191386105e-06,1.683324492473905988e-03
2.851494585500787353e-06,1.688634494045260920e-03
2.869517049123772396e-06,1.693962459736239124e-03
2.887657741519074306e-06,1.699308507291053417e-03
2.905917647475007770e-06,1.704672755433572426e-03
2.924297762240078606e-06,1.710055323877714617e-03
2.942799091655911608e-06,1.715456333337975463e-03
2.961422652292766075e-06,1.720875905540091661e-03
2.980169471584873044e-06,1.726314163231831974e-03
2.999040587972063433e-06,1.731771230193938351e-03
3.018037051037713706e-06,1.737247231251198886e-03
3.037159921654668057e-06,1.742742292283662366e-03
3.056410272128774489e-06,1.748256540238005271e-03
3.075789186347688179e-06,1.753790103139034719e-03
3.095297759929462653e-06,1.759343110101346461e-03
3.114937100375447282e-06,1.764915691341134660e-03
3.134708327224171567e-06,1.770507978188148911e-03
3.154612572208913174e-06,1.776120103097815397e-03
3.174650979414883110e-06,1.781752199663505726e-03
3.194824705442377394e-06,1.787404402628972946e-03
3.215134919571038347e-06,1.793076847900952576e-03
3.235582803924809176e-06,1.798769672561918893e-03
3.256169553641580275e-06,1.804483014883019685e-03
3.276896377045930157e-06,1.810217014337176661e-03
3.297764495821311585e-06,1.815971811612355439e-03
3.318775145189790689e-06,1.821747548625016590e-03
3.339929574089062457e-06,1.827544368533747096e-03
3.361229045356657529e-06,1.833362415753061374e-03
3.382674835915004917e-06,1.839201835967402233e-03
3.404268236959447067e-06,1.845062776145314862e-03
3.426010554149418156e-06,1.850945384553818367e-03
3.447903107803427266e-06,1.856849810772967253e-03
3.469947233095401467e-06,1.862776205710607634e-03
3.492144280255294562e-06,1.868724721617340745e-03
3.514495614773846286e-06,1.874695512101671622e-03
3.537002617606359379e-06,1.880688732145381365e-03
3.559666685386164594e-06,1.886704538119094972e-03
3.582489230636466174e-06,1.892743087798066243e-03
3.605471681987064554e-06,1.898804540378177348e-03
3.628615484393743821e-06,1.904889056492157194e-03
3.651922099365336683e-06,1.910996798226019013e-03
3.675393005186050290e-06,1.917127929135728015e-03
3.699029697151321287e-06,1.923282614264092616e-03
3.722833687799648308e-06,1.929461020157897640e-03
3.746806507151730977e-06,1.935663314885261973e-03
3.770949702953713629e-06,1.941889668053245564e-03
3.795264840922577109e-06,1.948140250825700168e-03
3.819753504996874922e-06,1.954415235941363814e-03
3.844417297590613574e-06,1.960714797732212439e-03
3.869257839853043925e-06,1.967039112142062850e-03
3.894276771930241911e-06,1.973388356745446083e-03
3.919475753232732408e-06,1.979762710766732291e-03
3.944856462707419847e-06,1.986162355099533195e-03
3.970420599111986228e-06,1.992587472326382957e-03
3.996169881298170282e-06,1.999038246738682727e-03
4.022106048494169946e-06,2.005514864356944434e-03
4.048230860596172470e-06,2.012017512951310826e-03
4.074546098463129505e-06,2.018546382062368257e-03
4.101053564216252710e-06,2.025101663022268236e-03
4.127755081542620849e-06,2.031683548976138693e-03
4.154652496006755780e-06,2.038292234903803148e-03
